scene_id,frame_id,scene_description,qa_category,question,answer,cam_front,question_length,answer_length
f0f120e4d4b0441da90ec53b16ee169d,4a0798f849ca477ab18009c3a20b7df2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",planning,What is the target action of the ego vehicle?,Go straight.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291010612404.jpg,9,2
f0f120e4d4b0441da90ec53b16ee169d,4a0798f849ca477ab18009c3a20b7df2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",planning,"In this scenario, what are safe actions to take for the ego vehicle?","Keep going at the same speed, decelerate gradually without braking.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291010612404.jpg,13,10
f0f120e4d4b0441da90ec53b16ee169d,4a0798f849ca477ab18009c3a20b7df2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",planning,"In this scenario, what are dangerous actions to take for the ego vehicle?","Back up, turn right.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291010612404.jpg,13,4
f0f120e4d4b0441da90ec53b16ee169d,4a0798f849ca477ab18009c3a20b7df2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",planning,What is the priority of the objects that the ego vehicle should consider?(in descending order),"<c3,CAM_FRONT,1043.2,82.2>, <c1,CAM_BACK,1088.3,497.5>, <c2,CAM_BACK,864.2,468.3>.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291010612404.jpg,15,3
f0f120e4d4b0441da90ec53b16ee169d,4a0798f849ca477ab18009c3a20b7df2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",planning,"Based on the observation of <c3,CAM_FRONT,1043.2,82.2>, what actions may <c1,CAM_BACK,1088.3,497.5> take?",Turn left.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291010612404.jpg,11,2
f0f120e4d4b0441da90ec53b16ee169d,4a0798f849ca477ab18009c3a20b7df2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",planning,What will affect driving judgment in this scene?,Water droplets on the glass will affect visibility.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291010612404.jpg,8,8
f0f120e4d4b0441da90ec53b16ee169d,4a0798f849ca477ab18009c3a20b7df2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",behavior,Predict the behavior of the ego vehicle.,The ego vehicle is going straight. The ego vehicle is driving fast.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291010612404.jpg,7,12
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What are objects to the back left of the ego car?,"There are many trucks, one car, two barriers, and one traffic cone to the back left of the ego car.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,11,20
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the status of the trucks that are to the back left of the ego car?,"Many trucks are parked, and one is moving.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,17,8
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What are objects to the front left of the ego car?,"There is one car, three barriers, one trailer, and three trucks to the front left of the ego car.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,11,19
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the status of the car that is to the front left of the ego car?,One car is parked.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,17,4
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the status of the car that is to the back left of the ego car?,One car is parked.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,17,4
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What are objects to the back of the ego car?,"There is one pedestrian, one bus, and two cars behind the ego car.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,10,13
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the status of the pedestrian that is to the back of the ego car?,The pedestrian to the back of the ego car is moving.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,16,11
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What are objects to the front of the ego car?,There is one barrier in front of the ego car.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,10,10
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the status of the trailer that is to the front left of the ego car?,The trailer to the front left of the ego car is parked.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,17,12
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the status of the bus that is to the back of the ego car?,One bus is stopped.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,16,4
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the status of the cars that are to the back of the ego car?,"One of the cars is parked, and the other is moving.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,16,11
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What is the status of the trucks that are to the front left of the ego car?,Three trucks are parked.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,17,4
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there moving cars to the back right of the ego car?,No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there barriers to the front right of the ego car?,No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there motorcycles without riders to the back of the ego car?,No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there traffic cones to the front left of the ego car?,No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there barriers to the front of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,10,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there bicycles with riders to the front left of the ego car?,No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,13,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there parked cars to the front left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there parked trailers to the front left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there parked trucks to the front left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there barriers to the front left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there traffic cones to the back left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there parked trucks to the back left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,12,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Are there barriers to the back left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,11,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Please describe the current scene.,"There is one moving car behind the ego car, one parked car behind the ego car, and one stopped bus behind the ego car.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,5,24
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Is there any traffic element in the front view?,"Yes, there are traffic elements in the front view.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,9,9
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"Identify all the traffic elements in the front view, categorize them, determine their status, and predict the bounding box around each one. The output should be a list formatted as (c, s, x1, y1, x2, y2), where c represents the category, s denotes the status, and x1, y1, x2, y2 are the offsets of the top-left and bottom-right corners of the box relative to the center point.","There are many traffic elements in the front view. The information of these traffic elements is [(traffic light, green, 13.19, 382.76, 39.21, 427.96), (traffic light, unknown, 255.86, 274.14, 279.25, 324.67), (traffic light, unknown, 388.89, 266.58, 413.72, 318.86), (traffic light, green, 713.29, 306.48, 731.57, 345.14), (traffic light, green, 826.91, 313.56, 844.49, 351.52), (traffic light, unknown, 399.02, 400.97, 412.73, 429.78)].",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,67,58
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,Which lanes are each important object on in the scene?,"<c1,CAM_BACK,991.7,603.0> is on the ego lane.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,10,6
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,What are the important objects in the current scene? Those objects will be considered for the future reasoning and driving decision.,"There is a champagne-colored sedan to the back of the ego vehicle, a green light to the front of the ego vehicle, and a red light to the front left of the ego vehicle. The IDs of these objects are <c1,CAM_BACK,991.7,603.0>, <c2,CAM_FRONT,836.3,398.3>, and <c3,CAM_FRONT_LEFT,1075.5,382.8>.",../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,21,44
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the observed status of object <c1,CAM_BACK,991.7,603.0>?",Stationary.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,8,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the visual description of <c1,CAM_BACK,991.7,603.0>?",Champagne-colored sedan.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,7,2
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the visual description of <c2,CAM_FRONT,836.3,398.3>?",Green light.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,7,2
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",perception,"What is the visual description of <c3,CAM_FRONT_LEFT,1075.5,382.8>?",Red light.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,7,2
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Is <c1,CAM_BACK,991.7,603.0> a traffic sign or a road barrier?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,9,1
f0f120e4d4b0441da90ec53b16ee169d,ffd1bdf020d145759224c629b501d2b2,"The ego vehicle proceeds through the intersection, continuing along the current roadway.",prediction,"Would <c1,CAM_BACK,991.7,603.0> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n008-2018-09-18-13-10-39-0400__CAM_FRONT__1537291002262404.jpg,11,1
